Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,14/12/13,cardiff,west brom,1,0,H,0.0,0.0,D,2013-14
E0,14/12/13,chelsea,crystal palace,2,1,H,2.0,1.0,H,2013-14
E0,14/12/13,everton,fulham,4,1,H,1.0,0.0,H,2013-14
E0,14/12/13,hull,stoke,0,0,D,0.0,0.0,D,2013-14
E0,14/12/13,man city,arsenal,6,3,H,2.0,1.0,H,2013-14
E0,14/12/13,newcastle,southampton,1,1,D,1.0,0.0,H,2013-14
E0,14/12/13,west ham,sunderland,0,0,D,0.0,0.0,D,2013-14
E0,15/12/13,aston villa,man united,0,3,A,0.0,2.0,A,2013-14
E0,15/12/13,norwich,swansea,1,1,D,1.0,1.0,D,2013-14
E0,15/12/13,tottenham,liverpool,0,5,A,0.0,2.0,A,2013-14
E0,21/12/13,crystal palace,newcastle,0,3,A,0.0,2.0,A,2013-14
E0,21/12/13,fulham,man city,2,4,A,0.0,2.0,A,2013-14
E0,21/12/13,liverpool,cardiff,3,1,H,3.0,0.0,H,2013-14
E0,21/12/13,man united,west ham,3,1,H,2.0,0.0,H,2013-14
E0,21/12/13,stoke,aston villa,2,1,H,0.0,0.0,D,2013-14
E0,21/12/13,sunderland,norwich,0,0,D,0.0,0.0,D,2013-14
E0,21/12/13,west brom,hull,1,1,D,0.0,1.0,A,2013-14
E0,22/12/13,southampton,tottenham,2,3,A,1.0,1.0,D,2013-14
E0,22/12/13,swansea,everton,1,2,A,0.0,0.0,D,2013-14
E0,23/12/13,arsenal,chelsea,0,0,D,0.0,0.0,D,2013-14
E0,26/12/13,aston villa,crystal palace,0,1,A,0.0,0.0,D,2013-14
E0,26/12/13,cardiff,southampton,0,3,A,0.0,3.0,A,2013-14
E0,26/12/13,chelsea,swansea,1,0,H,1.0,0.0,H,2013-14
E0,26/12/13,everton,sunderland,0,1,A,0.0,1.0,A,2013-14
E0,26/12/13,hull,man united,2,3,A,2.0,2.0,D,2013-14
E0,26/12/13,man city,liverpool,2,1,H,2.0,1.0,H,2013-14
E0,26/12/13,newcastle,stoke,5,1,H,1.0,1.0,D,2013-14
E0,26/12/13,norwich,fulham,1,2,A,1.0,1.0,D,2013-14
E0,26/12/13,tottenham,west brom,1,1,D,1.0,1.0,D,2013-14
E0,26/12/13,west ham,arsenal,1,3,A,0.0,0.0,D,2013-14
E0,28/12/13,aston villa,swansea,1,1,D,1.0,1.0,D,2013-14
E0,28/12/13,cardiff,sunderland,2,2,D,1.0,0.0,H,2013-14
E0,28/12/13,hull,fulham,6,0,H,0.0,0.0,D,2013-14
E0,28/12/13,man city,crystal palace,1,0,H,0.0,0.0,D,2013-14
E0,28/12/13,norwich,man united,0,1,A,0.0,0.0,D,2013-14
E0,28/12/13,west ham,west brom,3,3,D,1.0,2.0,A,2013-14
E0,29/12/13,chelsea,liverpool,2,1,H,2.0,1.0,H,2013-14
E0,29/12/13,everton,southampton,2,1,H,1.0,0.0,H,2013-14
E0,29/12/13,newcastle,arsenal,0,1,A,0.0,0.0,D,2013-14
E0,29/12/13,tottenham,stoke,3,0,H,1.0,0.0,H,2013-14
E0,1/1/2014,arsenal,cardiff,2,0,H,0.0,0.0,D,2013-14
E0,1/1/2014,crystal palace,norwich,1,1,D,1.0,1.0,D,2013-14
E0,1/1/2014,fulham,west ham,2,1,H,1.0,1.0,D,2013-14
E0,1/1/2014,liverpool,hull,2,0,H,1.0,0.0,H,2013-14
E0,1/1/2014,man united,tottenham,1,2,A,0.0,1.0,A,2013-14
E0,1/1/2014,southampton,chelsea,0,3,A,0.0,0.0,D,2013-14
E0,1/1/2014,stoke,everton,1,1,D,0.0,0.0,D,2013-14
E0,1/1/2014,sunderland,aston villa,0,1,A,0.0,1.0,A,2013-14
E0,1/1/2014,swansea,man city,2,3,A,1.0,1.0,D,2013-14
E0,1/1/2014,west brom,newcastle,1,0,H,0.0,0.0,D,2013-14
E0,11/1/2014,cardiff,west ham,0,2,A,0.0,1.0,A,2013-14
E0,11/1/2014,everton,norwich,2,0,H,1.0,0.0,H,2013-14
E0,11/1/2014,fulham,sunderland,1,4,A,0.0,2.0,A,2013-14
E0,11/1/2014,hull,chelsea,0,2,A,0.0,0.0,D,2013-14
E0,11/1/2014,man united,swansea,2,0,H,0.0,0.0,D,2013-14
E0,11/1/2014,southampton,west brom,1,0,H,0.0,0.0,D,2013-14
E0,11/1/2014,tottenham,crystal palace,2,0,H,0.0,0.0,D,2013-14
E0,12/1/2014,newcastle,man city,0,2,A,0.0,1.0,A,2013-14
E0,12/1/2014,stoke,liverpool,3,5,A,2.0,2.0,D,2013-14
E0,13/01/14,aston villa,arsenal,1,2,A,0.0,2.0,A,2013-14
E0,18/01/14,arsenal,fulham,2,0,H,0.0,0.0,D,2013-14
E0,18/01/14,crystal palace,stoke,1,0,H,0.0,0.0,D,2013-14
E0,18/01/14,liverpool,aston villa,2,2,D,1.0,2.0,A,2013-14
E0,18/01/14,man city,cardiff,4,2,H,2.0,1.0,H,2013-14
E0,18/01/14,norwich,hull,1,0,H,0.0,0.0,D,2013-14
E0,18/01/14,sunderland,southampton,2,2,D,1.0,2.0,A,2013-14
E0,18/01/14,west ham,newcastle,1,3,A,1.0,2.0,A,2013-14
E0,19/01/14,chelsea,man united,3,1,H,2.0,0.0,H,2013-14
E0,19/01/14,swansea,tottenham,1,3,A,0.0,1.0,A,2013-14
E0,20/01/14,west brom,everton,1,1,D,0.0,1.0,A,2013-14
E0,28/01/14,crystal palace,hull,1,0,H,1.0,0.0,H,2013-14
E0,28/01/14,liverpool,everton,4,0,H,3.0,0.0,H,2013-14
E0,28/01/14,man united,cardiff,2,0,H,1.0,0.0,H,2013-14
E0,28/01/14,norwich,newcastle,0,0,D,0.0,0.0,D,2013-14
E0,28/01/14,southampton,arsenal,2,2,D,1.0,0.0,H,2013-14
E0,28/01/14,swansea,fulham,2,0,H,0.0,0.0,D,2013-14
E0,29/01/14,aston villa,west brom,4,3,H,3.0,3.0,D,2013-14
E0,29/01/14,chelsea,west ham,0,0,D,0.0,0.0,D,2013-14
E0,29/01/14,sunderland,stoke,1,0,H,1.0,0.0,H,2013-14
E0,29/01/14,tottenham,man city,1,5,A,0.0,1.0,A,2013-14
E0,1/2/2014,cardiff,norwich,2,1,H,0.0,1.0,A,2013-14
E0,1/2/2014,everton,aston villa,2,1,H,0.0,1.0,A,2013-14
E0,1/2/2014,fulham,southampton,0,3,A,0.0,0.0,D,2013-14
E0,1/2/2014,hull,tottenham,1,1,D,1.0,0.0,H,2013-14
E0,1/2/2014,newcastle,sunderland,0,3,A,0.0,2.0,A,2013-14
E0,1/2/2014,stoke,man united,2,1,H,1.0,0.0,H,2013-14
E0,1/2/2014,west ham,swansea,2,0,H,2.0,0.0,H,2013-14
E0,2/2/2014,arsenal,crystal palace,2,0,H,0.0,0.0,D,2013-14
E0,2/2/2014,west brom,liverpool,1,1,D,0.0,1.0,A,2013-14
E0,3/2/2014,man city,chelsea,0,1,A,0.0,1.0,A,2013-14
E0,8/2/2014,aston villa,west ham,0,2,A,0.0,0.0,D,2013-14
E0,8/2/2014,chelsea,newcastle,3,0,H,2.0,0.0,H,2013-14
E0,8/2/2014,crystal palace,west brom,3,1,H,2.0,0.0,H,2013-14
E0,8/2/2014,liverpool,arsenal,5,1,H,4.0,0.0,H,2013-14
E0,8/2/2014,norwich,man city,0,0,D,0.0,0.0,D,2013-14
E0,8/2/2014,southampton,stoke,2,2,D,2.0,2.0,D,2013-14
E0,8/2/2014,sunderland,hull,0,2,A,0.0,1.0,A,2013-14
E0,8/2/2014,swansea,cardiff,3,0,H,0.0,0.0,D,2013-14
E0,9/2/2014,man united,fulham,2,2,D,0.0,1.0,A,2013-14
E0,9/2/2014,tottenham,everton,1,0,H,0.0,0.0,D,2013-14
E0,11/2/2014,cardiff,aston villa,0,0,D,0.0,0.0,D,2013-14
E0,11/2/2014,hull,southampton,0,1,A,0.0,0.0,D,2013-14
E0,11/2/2014,west brom,chelsea,1,1,D,0.0,1.0,A,2013-14
E0,11/2/2014,west ham,norwich,2,0,H,0.0,0.0,D,2013-14
E0,12/2/2014,arsenal,man united,0,0,D,0.0,0.0,D,2013-14
E0,12/2/2014,fulham,liverpool,2,3,A,1.0,1.0,D,2013-14
E0,12/2/2014,newcastle,tottenham,0,4,A,0.0,1.0,A,2013-14
E0,12/2/2014,stoke,swansea,1,1,D,1.0,0.0,H,2013-14
E0,22/02/14,arsenal,sunderland,4,1,H,3.0,0.0,H,2013-14
E0,22/02/14,cardiff,hull,0,4,A,0.0,2.0,A,2013-14
E0,22/02/14,chelsea,everton,1,0,H,0.0,0.0,D,2013-14
E0,22/02/14,crystal palace,man united,0,2,A,0.0,0.0,D,2013-14
E0,22/02/14,man city,stoke,1,0,H,0.0,0.0,D,2013-14
E0,22/02/14,west brom,fulham,1,1,D,0.0,1.0,A,2013-14
E0,22/02/14,west ham,southampton,3,1,H,2.0,1.0,H,2013-14
E0,23/02/14,liverpool,swansea,4,3,H,3.0,2.0,H,2013-14
E0,23/02/14,newcastle,aston villa,1,0,H,0.0,0.0,D,2013-14
E0,23/02/14,norwich,tottenham,1,0,H,0.0,0.0,D,2013-14
E0,1/3/2014,everton,west ham,1,0,H,0.0,0.0,D,2013-14
E0,1/3/2014,fulham,chelsea,1,3,A,0.0,0.0,D,2013-14
E0,1/3/2014,hull,newcastle,1,4,A,0.0,2.0,A,2013-14
E0,1/3/2014,southampton,liverpool,0,3,A,0.0,1.0,A,2013-14
E0,1/3/2014,stoke,arsenal,1,0,H,0.0,0.0,D,2013-14
E0,2/3/2014,aston villa,norwich,4,1,H,4.0,1.0,H,2013-14
E0,2/3/2014,swansea,crystal palace,1,1,D,1.0,0.0,H,2013-14
E0,2/3/2014,tottenham,cardiff,1,0,H,1.0,0.0,H,2013-14
E0,8/3/2014,cardiff,fulham,3,1,H,1.0,0.0,H,2013-14
E0,8/3/2014,chelsea,tottenham,4,0,H,0.0,0.0,D,2013-14
E0,8/3/2014,crystal palace,southampton,0,1,A,0.0,1.0,A,2013-14
E0,8/3/2014,norwich,stoke,1,1,D,0.0,0.0,D,2013-14
E0,8/3/2014,west brom,man united,0,3,A,0.0,1.0,A,2013-14
E0,15/03/14,aston villa,chelsea,1,0,H,0.0,0.0,D,2013-14
E0,15/03/14,everton,cardiff,2,1,H,0.0,0.0,D,2013-14
E0,15/03/14,fulham,newcastle,1,0,H,0.0,0.0,D,2013-14
E0,15/03/14,hull,man city,0,2,A,0.0,1.0,A,2013-14
E0,15/03/14,southampton,norwich,4,2,H,1.0,0.0,H,2013-14
E0,15/03/14,stoke,west ham,3,1,H,1.0,1.0,D,2013-14
E0,15/03/14,sunderland,crystal palace,0,0,D,0.0,0.0,D,2013-14
E0,15/03/14,swansea,west brom,1,2,A,1.0,0.0,H,2013-14
E0,16/03/14,man united,liverpool,0,3,A,0.0,1.0,A,2013-14
E0,16/03/14,tottenham,arsenal,0,1,A,0.0,1.0,A,2013-14
E0,22/03/14,cardiff,liverpool,3,6,A,2.0,2.0,D,2013-14
E0,22/03/14,chelsea,arsenal,6,0,H,4.0,0.0,H,2013-14
E0,22/03/14,everton,swansea,3,2,H,1.0,1.0,D,2013-14
E0,22/03/14,hull,west brom,2,0,H,2.0,0.0,H,2013-14
E0,22/03/14,man city,fulham,5,0,H,1.0,0.0,H,2013-14
E0,22/03/14,newcastle,crystal palace,1,0,H,0.0,0.0,D,2013-14
E0,22/03/14,norwich,sunderland,2,0,H,2.0,0.0,H,2013-14
E0,22/03/14,west ham,man united,0,2,A,0.0,2.0,A,2013-14
E0,23/03/14,aston villa,stoke,1,4,A,1.0,3.0,A,2013-14
E0,23/03/14,tottenham,southampton,3,2,H,1.0,2.0,A,2013-14
E0,25/03/14,arsenal,swansea,2,2,D,0.0,1.0,A,2013-14
E0,25/03/14,man united,man city,0,3,A,0.0,1.0,A,2013-14
E0,25/03/14,newcastle,everton,0,3,A,0.0,1.0,A,2013-14
E0,26/03/14,liverpool,sunderland,2,1,H,1.0,0.0,H,2013-14
E0,26/03/14,west ham,hull,2,1,H,1.0,0.0,H,2013-14
E0,29/03/14,arsenal,man city,1,1,D,0.0,1.0,A,2013-14
E0,29/03/14,crystal palace,chelsea,1,0,H,0.0,0.0,D,2013-14
E0,29/03/14,man united,aston villa,4,1,H,2.0,1.0,H,2013-14
E0,29/03/14,southampton,newcastle,4,0,H,1.0,0.0,H,2013-14
E0,29/03/14,stoke,hull,1,0,H,0.0,0.0,D,2013-14
E0,29/03/14,swansea,norwich,3,0,H,2.0,0.0,H,2013-14
E0,29/03/14,west brom,cardiff,3,3,D,2.0,1.0,H,2013-14
E0,30/03/14,fulham,everton,1,3,A,0.0,0.0,D,2013-14
E0,30/03/14,liverpool,tottenham,4,0,H,2.0,0.0,H,2013-14
E0,31/03/14,sunderland,west ham,1,2,A,0.0,1.0,A,2013-14
E0,5/4/2014,aston villa,fulham,1,2,A,0.0,0.0,D,2013-14
E0,5/4/2014,cardiff,crystal palace,0,3,A,0.0,1.0,A,2013-14
E0,5/4/2014,chelsea,stoke,3,0,H,1.0,0.0,H,2013-14
E0,5/4/2014,hull,swansea,1,0,H,1.0,0.0,H,2013-14
E0,5/4/2014,man city,southampton,4,1,H,3.0,1.0,H,2013-14
E0,5/4/2014,newcastle,man united,0,4,A,0.0,1.0,A,2013-14
E0,5/4/2014,norwich,west brom,0,1,A,0.0,1.0,A,2013-14
E0,6/4/2014,everton,arsenal,3,0,H,2.0,0.0,H,2013-14
E0,6/4/2014,west ham,liverpool,1,2,A,1.0,1.0,D,2013-14
E0,7/4/2014,tottenham,sunderland,5,1,H,1.0,1.0,D,2013-14
E0,12/4/2014,crystal palace,aston villa,1,0,H,0.0,0.0,D,2013-14
E0,12/4/2014,fulham,norwich,1,0,H,1.0,0.0,H,2013-14
E0,12/4/2014,southampton,cardiff,0,1,A,0.0,0.0,D,2013-14
E0,12/4/2014,stoke,newcastle,1,0,H,1.0,0.0,H,2013-14
E0,12/4/2014,sunderland,everton,0,1,A,0.0,0.0,D,2013-14
E0,12/4/2014,west brom,tottenham,3,3,D,3.0,1.0,H,2013-14
E0,13/04/14,liverpool,man city,3,2,H,2.0,0.0,H,2013-14
E0,13/04/14,swansea,chelsea,0,1,A,0.0,0.0,D,2013-14
E0,15/04/14,arsenal,west ham,3,1,H,1.0,1.0,D,2013-14
E0,16/04/14,everton,crystal palace,2,3,A,0.0,1.0,A,2013-14
E0,16/04/14,man city,sunderland,2,2,D,1.0,0.0,H,2013-14
E0,19/04/14,aston villa,southampton,0,0,D,0.0,0.0,D,2013-14
E0,19/04/14,cardiff,stoke,1,1,D,0.0,1.0,A,2013-14
E0,19/04/14,chelsea,sunderland,1,2,A,1.0,1.0,D,2013-14
E0,19/04/14,newcastle,swansea,1,2,A,1.0,1.0,D,2013-14
E0,19/04/14,tottenham,fulham,3,1,H,1.0,1.0,D,2013-14
E0,19/04/14,west ham,crystal palace,0,1,A,0.0,0.0,D,2013-14
E0,20/04/14,everton,man united,2,0,H,2.0,0.0,H,2013-14
E0,20/04/14,hull,arsenal,0,3,A,0.0,2.0,A,2013-14
E0,20/04/14,norwich,liverpool,2,3,A,0.0,2.0,A,2013-14
E0,21/04/14,man city,west brom,3,1,H,3.0,1.0,H,2013-14
E0,26/04/14,fulham,hull,2,2,D,0.0,0.0,D,2013-14
E0,26/04/14,man united,norwich,4,0,H,1.0,0.0,H,2013-14
E0,26/04/14,southampton,everton,2,0,H,2.0,0.0,H,2013-14
E0,26/04/14,stoke,tottenham,0,1,A,0.0,1.0,A,2013-14
E0,26/04/14,swansea,aston villa,4,1,H,2.0,1.0,H,2013-14
E0,26/04/14,west brom,west ham,1,0,H,1.0,0.0,H,2013-14
E0,27/04/14,crystal palace,man city,0,2,A,0.0,2.0,A,2013-14
E0,27/04/14,liverpool,chelsea,0,2,A,0.0,1.0,A,2013-14
E0,27/04/14,sunderland,cardiff,4,0,H,2.0,0.0,H,2013-14
E0,28/04/14,arsenal,newcastle,3,0,H,2.0,0.0,H,2013-14
E0,3/5/2014,aston villa,hull,3,1,H,3.0,1.0,H,2013-14
E0,3/5/2014,everton,man city,2,3,A,1.0,2.0,A,2013-14
E0,3/5/2014,man united,sunderland,0,1,A,0.0,1.0,A,2013-14
E0,3/5/2014,newcastle,cardiff,3,0,H,1.0,0.0,H,2013-14
E0,3/5/2014,stoke,fulham,4,1,H,1.0,0.0,H,2013-14
E0,3/5/2014,swansea,southampton,0,1,A,0.0,0.0,D,2013-14
E0,3/5/2014,west ham,tottenham,2,0,H,2.0,0.0,H,2013-14
E0,4/5/2014,arsenal,west brom,1,0,H,1.0,0.0,H,2013-14
E0,4/5/2014,chelsea,norwich,0,0,D,0.0,0.0,D,2013-14
E0,5/5/2014,crystal palace,liverpool,3,3,D,0.0,1.0,A,2013-14
E0,6/5/2014,man united,hull,3,1,H,1.0,0.0,H,2013-14
E0,7/5/2014,man city,aston villa,4,0,H,0.0,0.0,D,2013-14
E0,7/5/2014,sunderland,west brom,2,0,H,2.0,0.0,H,2013-14
E0,11/5/2014,cardiff,chelsea,1,2,A,1.0,0.0,H,2013-14
E0,11/5/2014,fulham,crystal palace,2,2,D,0.0,1.0,A,2013-14
E0,11/5/2014,hull,everton,0,2,A,0.0,1.0,A,2013-14
E0,11/5/2014,liverpool,newcastle,2,1,H,0.0,1.0,A,2013-14
E0,11/5/2014,man city,west ham,2,0,H,1.0,0.0,H,2013-14
E0,11/5/2014,norwich,arsenal,0,2,A,0.0,0.0,D,2013-14
E0,11/5/2014,southampton,man united,1,1,D,1.0,0.0,H,2013-14
E0,11/5/2014,sunderland,swansea,1,3,A,0.0,2.0,A,2013-14
E0,11/5/2014,tottenham,aston villa,3,0,H,3.0,0.0,H,2013-14
E0,11/5/2014,west brom,stoke,1,2,A,0.0,1.0,A,2013-14
E0,16/08/14,arsenal,crystal palace,2,1,H,1.0,1.0,D,2014-15
E0,16/08/14,leicester,everton,2,2,D,1.0,2.0,A,2014-15
E0,16/08/14,man united,swansea,1,2,A,0.0,1.0,A,2014-15
E0,16/08/14,qpr,hull,0,1,A,0.0,0.0,D,2014-15
E0,16/08/14,stoke,aston villa,0,1,A,0.0,0.0,D,2014-15
E0,16/08/14,west brom,sunderland,2,2,D,1.0,1.0,D,2014-15
E0,16/08/14,west ham,tottenham,0,1,A,0.0,0.0,D,2014-15
E0,17/08/14,liverpool,southampton,2,1,H,1.0,0.0,H,2014-15
E0,17/08/14,newcastle,man city,0,2,A,0.0,1.0,A,2014-15
E0,18/08/14,burnley,chelsea,1,3,A,1.0,3.0,A,2014-15
E0,23/08/14,aston villa,newcastle,0,0,D,0.0,0.0,D,2014-15
E0,23/08/14,chelsea,leicester,2,0,H,0.0,0.0,D,2014-15
E0,23/08/14,crystal palace,west ham,1,3,A,0.0,2.0,A,2014-15
E0,23/08/14,everton,arsenal,2,2,D,2.0,0.0,H,2014-15
E0,23/08/14,southampton,west brom,0,0,D,0.0,0.0,D,2014-15
E0,23/08/14,swansea,burnley,1,0,H,1.0,0.0,H,2014-15
E0,24/08/14,hull,stoke,1,1,D,1.0,0.0,H,2014-15
E0,24/08/14,sunderland,man united,1,1,D,1.0,1.0,D,2014-15
E0,24/08/14,tottenham,qpr,4,0,H,3.0,0.0,H,2014-15
E0,25/08/14,man city,liverpool,3,1,H,1.0,0.0,H,2014-15
E0,30/08/14,burnley,man united,0,0,D,0.0,0.0,D,2014-15
E0,30/08/14,everton,chelsea,3,6,A,1.0,2.0,A,2014-15
E0,30/08/14,man city,stoke,0,1,A,0.0,0.0,D,2014-15
E0,30/08/14,newcastle,crystal palace,3,3,D,1.0,1.0,D,2014-15
E0,30/08/14,qpr,sunderland,1,0,H,1.0,0.0,H,2014-15
E0,30/08/14,swansea,west brom,3,0,H,2.0,0.0,H,2014-15
E0,30/08/14,west ham,southampton,1,3,A,1.0,1.0,D,2014-15
E0,31/08/14,aston villa,hull,2,1,H,2.0,0.0,H,2014-15
E0,31/08/14,leicester,arsenal,1,1,D,1.0,1.0,D,2014-15
E0,31/08/14,tottenham,liverpool,0,3,A,0.0,1.0,A,2014-15
E0,13/09/14,arsenal,man city,2,2,D,0.0,1.0,A,2014-15
E0,13/09/14,chelsea,swansea,4,2,H,1.0,1.0,D,2014-15
E0,13/09/14,crystal palace,burnley,0,0,D,0.0,0.0,D,2014-15
E0,13/09/14,liverpool,aston villa,0,1,A,0.0,1.0,A,2014-15
E0,13/09/14,southampton,newcastle,4,0,H,2.0,0.0,H,2014-15
E0,13/09/14,stoke,leicester,0,1,A,0.0,0.0,D,2014-15
E0,13/09/14,sunderland,tottenham,2,2,D,1.0,1.0,D,2014-15
E0,13/09/14,west brom,everton,0,2,A,0.0,1.0,A,2014-15
E0,14/09/14,man united,qpr,4,0,H,3.0,0.0,H,2014-15
E0,15/09/14,hull,west ham,2,2,D,1.0,0.0,H,2014-15
E0,20/09/14,aston villa,arsenal,0,3,A,0.0,3.0,A,2014-15
E0,20/09/14,burnley,sunderland,0,0,D,0.0,0.0,D,2014-15
E0,20/09/14,newcastle,hull,2,2,D,0.0,0.0,D,2014-15
E0,20/09/14,qpr,stoke,2,2,D,1.0,1.0,D,2014-15
E0,20/09/14,swansea,southampton,0,1,A,0.0,0.0,D,2014-15
E0,20/09/14,west ham,liverpool,3,1,H,2.0,1.0,H,2014-15
E0,21/09/14,everton,crystal palace,2,3,A,1.0,1.0,D,2014-15
E0,21/09/14,leicester,man united,5,3,H,1.0,2.0,A,2014-15
E0,21/09/14,man city,chelsea,1,1,D,0.0,0.0,D,2014-15
E0,21/09/14,tottenham,west brom,0,1,A,0.0,0.0,D,2014-15
E0,27/09/14,arsenal,tottenham,1,1,D,0.0,0.0,D,2014-15
E0,27/09/14,chelsea,aston villa,3,0,H,1.0,0.0,H,2014-15
E0,27/09/14,crystal palace,leicester,2,0,H,0.0,0.0,D,2014-15
E0,27/09/14,hull,man city,2,4,A,2.0,2.0,D,2014-15
E0,27/09/14,liverpool,everton,1,1,D,0.0,0.0,D,2014-15
E0,27/09/14,man united,west ham,2,1,H,2.0,1.0,H,2014-15
E0,27/09/14,southampton,qpr,2,1,H,0.0,0.0,D,2014-15
E0,27/09/14,sunderland,swansea,0,0,D,0.0,0.0,D,2014-15
E0,28/09/14,west brom,burnley,4,0,H,2.0,0.0,H,2014-15
E0,29/09/14,stoke,newcastle,1,0,H,1.0,0.0,H,2014-15
E0,4/10/2014,aston villa,man city,0,2,A,0.0,0.0,D,2014-15
E0,4/10/2014,hull,crystal palace,2,0,H,0.0,0.0,D,2014-15
E0,4/10/2014,leicester,burnley,2,2,D,2.0,1.0,H,2014-15
E0,4/10/2014,liverpool,west brom,2,1,H,1.0,0.0,H,2014-15
E0,4/10/2014,sunderland,stoke,3,1,H,2.0,1.0,H,2014-15
E0,4/10/2014,swansea,newcastle,2,2,D,1.0,1.0,D,2014-15
E0,5/10/2014,chelsea,arsenal,2,0,H,1.0,0.0,H,2014-15
E0,5/10/2014,man united,everton,2,1,H,1.0,0.0,H,2014-15
E0,5/10/2014,tottenham,southampton,1,0,H,1.0,0.0,H,2014-15
E0,5/10/2014,west ham,qpr,2,0,H,1.0,0.0,H,2014-15
E0,18/10/14,arsenal,hull,2,2,D,1.0,1.0,D,2014-15
E0,18/10/14,burnley,west ham,1,3,A,0.0,0.0,D,2014-15
E0,18/10/14,crystal palace,chelsea,1,2,A,0.0,1.0,A,2014-15
E0,18/10/14,everton,aston villa,3,0,H,1.0,0.0,H,2014-15
E0,18/10/14,man city,tottenham,4,1,H,2.0,1.0,H,2014-15
E0,18/10/14,newcastle,leicester,1,0,H,0.0,0.0,D,2014-15
E0,18/10/14,southampton,sunderland,8,0,H,3.0,0.0,H,2014-15
E0,19/10/14,qpr,liverpool,2,3,A,0.0,0.0,D,2014-15
E0,19/10/14,stoke,swansea,2,1,H,1.0,1.0,D,2014-15
E0,20/10/14,west brom,man united,2,2,D,1.0,0.0,H,2014-15
E0,25/10/14,liverpool,hull,0,0,D,0.0,0.0,D,2014-15
E0,25/10/14,southampton,stoke,1,0,H,1.0,0.0,H,2014-15
E0,25/10/14,sunderland,arsenal,0,2,A,0.0,1.0,A,2014-15
E0,25/10/14,swansea,leicester,2,0,H,1.0,0.0,H,2014-15
E0,25/10/14,west brom,crystal palace,2,2,D,0.0,2.0,A,2014-15
E0,25/10/14,west ham,man city,2,1,H,1.0,0.0,H,2014-15
E0,26/10/14,burnley,everton,1,3,A,1.0,2.0,A,2014-15
E0,26/10/14,man united,chelsea,1,1,D,0.0,0.0,D,2014-15
E0,26/10/14,tottenham,newcastle,1,2,A,1.0,0.0,H,2014-15
E0,27/10/14,qpr,aston villa,2,0,H,1.0,0.0,H,2014-15
E0,1/11/2014,arsenal,burnley,3,0,H,0.0,0.0,D,2014-15
E0,1/11/2014,chelsea,qpr,2,1,H,1.0,0.0,H,2014-15
E0,1/11/2014,everton,swansea,0,0,D,0.0,0.0,D,2014-15
E0,1/11/2014,hull,southampton,0,1,A,0.0,1.0,A,2014-15
E0,1/11/2014,leicester,west brom,0,1,A,0.0,0.0,D,2014-15
E0,1/11/2014,newcastle,liverpool,1,0,H,0.0,0.0,D,2014-15
E0,1/11/2014,stoke,west ham,2,2,D,1.0,0.0,H,2014-15
E0,2/11/2014,aston villa,tottenham,1,2,A,1.0,0.0,H,2014-15
E0,2/11/2014,man city,man united,1,0,H,0.0,0.0,D,2014-15
E0,3/11/2014,crystal palace,sunderland,1,3,A,0.0,1.0,A,2014-15
E0,8/11/2014,burnley,hull,1,0,H,0.0,0.0,D,2014-15
E0,8/11/2014,liverpool,chelsea,1,2,A,1.0,1.0,D,2014-15
E0,8/11/2014,man united,crystal palace,1,0,H,0.0,0.0,D,2014-15
E0,8/11/2014,qpr,man city,2,2,D,1.0,1.0,D,2014-15
E0,8/11/2014,southampton,leicester,2,0,H,0.0,0.0,D,2014-15
E0,8/11/2014,west ham,aston villa,0,0,D,0.0,0.0,D,2014-15
E0,9/11/2014,sunderland,everton,1,1,D,0.0,0.0,D,2014-15
E0,9/11/2014,swansea,arsenal,2,1,H,0.0,0.0,D,2014-15
E0,9/11/2014,tottenham,stoke,1,2,A,0.0,2.0,A,2014-15
E0,9/11/2014,west brom,newcastle,0,2,A,0.0,1.0,A,2014-15
E0,22/11/14,arsenal,man united,1,2,A,0.0,0.0,D,2014-15
E0,22/11/14,chelsea,west brom,2,0,H,2.0,0.0,H,2014-15
E0,22/11/14,everton,west ham,2,1,H,1.0,0.0,H,2014-15
E0,22/11/14,leicester,sunderland,0,0,D,0.0,0.0,D,2014-15
E0,22/11/14,man city,swansea,2,1,H,1.0,1.0,D,2014-15
E0,22/11/14,newcastle,qpr,1,0,H,0.0,0.0,D,2014-15
E0,22/11/14,stoke,burnley,1,2,A,1.0,2.0,A,2014-15
E0,23/11/14,crystal palace,liverpool,3,1,H,1.0,1.0,D,2014-15
E0,23/11/14,hull,tottenham,1,2,A,1.0,0.0,H,2014-15
E0,24/11/14,aston villa,southampton,1,1,D,1.0,0.0,H,2014-15
E0,29/11/14,burnley,aston villa,1,1,D,0.0,1.0,A,2014-15
E0,29/11/14,liverpool,stoke,1,0,H,0.0,0.0,D,2014-15
E0,29/11/14,man united,hull,3,0,H,2.0,0.0,H,2014-15
E0,29/11/14,qpr,leicester,3,2,H,2.0,1.0,H,2014-15
E0,29/11/14,sunderland,chelsea,0,0,D,0.0,0.0,D,2014-15
E0,29/11/14,swansea,crystal palace,1,1,D,1.0,1.0,D,2014-15
E0,29/11/14,west brom,arsenal,0,1,A,0.0,0.0,D,2014-15
E0,29/11/14,west ham,newcastle,1,0,H,0.0,0.0,D,2014-15
